"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006887","GO:0006887","exocytosis","125/4762","358/18805",0.349162011173184,1.37883066361019,4.21418535059985,2.88374027840531e-05,0.0011309277091833,0.000932902706606699,"SYTL4/ANXA3/SNAP25/ANXA1/SDC4/RAC2/F2RL1/ADORA2B/VAMP8/SCAMP5/STEAP2/UNC13A/SYT17/SYT2/KCNB1/PRSS12/SNCA/SYT11/GNAO1/SYT13/SYT4/CPLX2/RIMS1/NLGN1/TNFAIP2/STXBP5L/WIPF3/RIMS2/PPFIA2/RALB/TSPAN18/VSNL1/SYT15/CHGA/RIMS4/GRIK5/ADRA2A/RPH3A/SYTL2/SYT6/SYN1/LIN7A/UNC13C/SLC4A8/SYN2/IL1RAPL1/ANK1/RAPGEF4/CADPS/NR4A3/SYT12/SYP/STX11/SV2A/CDK5R2/BRSK1/CSPG5/RAB11FIP1/LRRK2/RIMS3/RAB3C/CACNB4/LLGL2/BRSK2/S100A13/STXBP2/DNAJC5/RAB5A/PFN2/GAB2/ABCC4/SYT10/ERC2/PRKCB/GNAI2/ATP13A2/ATP9A/LYN/MILR1/OTOF/RAB27B/PTGDS/IL4R/ARL8B/SYNGR1/STXBP6/P2RX7/SYT8/ADGRE2/PDPK1/SYT1/ZP3/RAB37/MYH9/ABCA12/DTNBP1/NOTCH1/SEPTIN5/ANXA2/SEPTIN1/UNC13D/PRRT2/STX19/SYK/CORO1A/PCLO/SPHK2/RAB3A/EXOC3L4/SCRIB/SEPTIN4/NAPA/LAT/LAMP1/CBARP/TRIM72/SRCIN1/FBXL20/SNPH/COPS5/TXLNA/WASHC3/STX3/WASH3P/ITGB2",125
"GO:0016055","GO:0016055","Wnt signaling pathway","160/4762","477/18805",0.335429769392034,1.32460243876883,4.18160781455398,2.97456647752411e-05,0.00115934646537575,0.000956345349628933,"EGFR/CDH3/AMOTL1/YAP1/CCND1/SMAD3/TNIK/SCEL/DKK1/CAV1/CTNND2/ZEB2/DAB2/TBL1X/MCC/SOX2/PLCG2/DKK3/CTNND1/NXN/CELSR1/GPC3/TLE2/MARK1/DAAM2/FGFR2/PRKAA2/NKD1/TMEM170B/FZD7/TCF7L2/ITGA3/CDH2/ZBED3/FZD1/DISC1/DRD2/FOXD1/PTPRO/BICC1/SOX4/IGFBP2/APCDD1/FGF9/CPE/TMEM198/IGFBP4/CXXC4/FZD8/FUZ/LEO1/NDP/DIXDC1/GRK5/RNF43/NFATC4/LGR5/LRRFIP2/PAF1/WNT5B/DACT3/ALPK2/KREMEN1/CELSR2/PRICKLE2/SFRP1/LRRK2/APC2/LRRK1/TMEM196/TPBG/GPRC5B/DACT1/MIR1260B/RAB5A/DLX3/CDK14/FGF2/WNK2/RARG/NR4A2/MDFI/EXT1/AXIN2/ROR1/TMEM237/GLI3/PTEN/GSK3A/SMURF1/CTNNBIP1/CTHRC1/NDRG2/SFRP4/MESP1/JADE1/WLS/PLPP3/WNT16/DRAXIN/CITED1/TPBGL/WWOX/DLX5/ATP6AP2/PPP2R3A/UBAC2/TCF7L1/SKI/PTK7/EDN1/PYGO1/WNT9A/FOXL1/MBD2/EDA/BMP2/CRBN/RUVBL2/SULF1/NOG/FZD4/GPC4/CALCOCO1/SOX10/KANK1/CCNYL2/NOTCH1/JUP/WNT7B/NFKB1/MITF/WNT5A/TSC2/STK3/FOXO1/SOX13/SOSTDC1/FZD6/TERT/SIAH2/RNF213/TLE5/RNF138/PKD1/RSPO2/COL1A1/RNF220/SMURF2/ZNRF3/BCL9L/TIAM1/IGFBP6/SNAI2/GLI1/VANGL2/CCAR2/FRMD8/SNX3/TCF7",160
"GO:0003007","GO:0003007","heart morphogenesis","99/4762","272/18805",0.363970588235294,1.43730930528448,4.23048516636067,3.00307734205734e-05,0.00116327793483129,0.00095958842030996,"DSP/ENG/ADGRG6/YAP1/GRHL2/NOTCH2/SMAD3/NRP1/DKK1/TGFB2/PARVA/ROBO1/DLC1/POU4F1/ABCC9/ROBO2/EMP2/COL5A1/ZFPM2/SOX11/EYA1/PROX1/RBM20/FGFR2/ADAMTS1/FZD1/SOX4/CPE/NOS3/GJA1/BMP4/TH/ELN/SMO/TGFBR3/S1PR1/INSR/ADAMTS5/CCM2L/ALPK2/TWIST1/FHL2/TBX20/DNAH11/HAND2/RNF207/SIX1/DCHS1/TBX2/HEY2/EXT1/SHOX2/GATA6/SOX18/AXIN2/GSK3A/GATA4/MYLK2/TBX1/FOXN4/MESP1/RYR2/XIRP2/SMAD6/WNT16/DHRS3/TNNT2/HEYL/FKRP/BBS5/EDN1/BMP2/MEF2C/NOG/FGFRL1/NOTCH1/TNNI3/COL11A1/WNT5A/EPHB4/HES1/TMEM100/MIR21/PIM1/OLFM1/RBM15/NRG1/SETDB2/ADPRHL1/CHD7/C2CD3/EGLN1/RARB/SNAI2/BBS7/IFT57/VANGL2/STIL/LBX1",99
"GO:0032970","GO:0032970","regulation of actin filament-based process","135/4762","392/18805",0.344387755102041,1.35997726474042,4.19416680317671,3.02343251206344e-05,0.00116402151714443,0.000960201801648904,"DSP/PHLDB2/TACSTD2/TENM1/SDC4/RAC2/F2RL1/DSC2/SMAD3/NRP1/DSG2/GSN/ARHGEF5/DLC1/PRKCD/CAV1/GPM6B/EPHA3/MTSS1/JAM3/ADD2/ARHGEF16/WASF3/MET/ZEB2/RGS4/CRACD/PREX1/CYFIP2/ANK2/PRKD1/CELSR1/PROX1/CACNA1C/KCNJ2/PDE4B/DAAM2/STMN1/CARMIL3/EPHA5/IQGAP2/BAIAP2L1/RHOBTB1/LIMK1/ADORA1/CORO2B/SPTBN4/ELN/ARAP3/S1PR1/DIXDC1/CDK5R1/SSH3/COTL1/CARMIL2/SFRP1/AMOT/FMN1/CTTN/ACTG1/FRMD6/TMEFF2/PFN2/ACTA2/TGFB3/PDE4D/MYADM/F11R/PDGFA/MYO3A/PTK2B/CDC42EP3/SYNPO2/TSC1/GATA4/MYLK2/SNX9/PLEKHG2/RYR2/XIRP2/ARHGAP18/CYRIA/ITGB3/ARPC2/BRK1/CD47/FAM107A/PEAK3/CAPG/ATP1A2/SRI/CDC42EP1/ACTN2/EDN1/TRIOBP/PDGFRA/NGEF/MYH9/RND1/CIT/ARHGEF10/KANK1/JUP/TMOD2/TJP1/ARPIN/PDXP/ADCY10/CDC42EP4/CORO1A/TMOD4/LMOD3/BST1/CSF1R/MIR21/ARHGAP40/ARPC5/PYCARD/STC1/BIN1/WASF1/CXCL12/HCN4/PXN/AKAP13/ARPC3/SORBS3/CFL2/SPTBN1/PLEKHH2/DSTN/WASHC3/FGF13/LIMA1/WASH3P",135
"GO:0050673","GO:0050673","epithelial cell proliferation","163/4762","488/18805",0.334016393442623,1.31902105810343,4.15807155110263,3.24429323686078e-05,0.00123734626761937,0.0010206874167982,"NEAT1/SFN/EGFR/CDH3/ESRP2/ENG/TACSTD2/YAP1/CCND1/NOTCH2/SMAD3/SERPINB1/NRP1/TGFB2/LOXL2/ROBO1/CAV1/PAX6/MTSS1/OVOL1/EREG/CD109/LIPA/ITGA4/ZEB2/DAB2/HGF/PLCG1/ZEB1/SERPINB5/MCC/AKT3/SOX2/SOX11/PPARG/PRKD1/EYA1/BCL11B/ATOH8/SCG2/GPC3/PROX1/DACH1/FGFR2/PPP1R16B/FZD7/TCF7L2/NGFR/APLN/DRD2/PTPRM/CYP7B1/STAT6/FGF9/CCN3/COL8A2/BMP4/THBS4/IGFBP4/IGFBP5/FABP7/HLX/NR4A3/SMO/TGFBR3/WDR77/RUNX2/IRF6/LGR5/PRKCA/HOXA5/VASH2/KDF1/PTPRN/FST/TWIST1/HPN/TGFA/FGFR1/SFRP1/LRG1/IRS2/VASH1/POLD4/ERRFI1/FGF2/SIX1/NFIB/TBX2/LAMB1/RAP1GAP/THBS1/DLX6/TP63/GATA6/UHRF1/EAF2/EPHA2/JCAD/VSTM4/TBX1/SERPINF1/WNT16/FUT2/ITGB3/HMX2/F3/FAP/PTN/NFKBIZ/RASGRF1/CAV2/CDKN1A/DUSP10/NR2F2/DLX5/PTPRK/PDPK1/EPGN/B4GALT1/RB1/MEF2C/ACVR2A/SULF1/NOG/IL12B/SIX4/FGF1/NOX5/NOTCH1/SGPP2/STAT1/ERBB2/HMOX1/ZNF304/WNT5A/MMP14/STK3/ESR1/EPPK1/HES1/ECM1/NKX3-1/AREG/CFLAR/MIR21/BID/DEAF1/MMRN2/CXCL12/ITGB3BP/BGLAP/SAAL1/CDKN1C/PDGFB/SPARC/TNFSF12/SNAI2/GLI1/IFT57/NKX6-1/ID2/PPARD",163
"GO:0055123","GO:0055123","digestive system development","61/4762","151/18805",0.403973509933775,1.5952796838103,4.27674559910052,3.25308014610098e-05,0.00123734626761937,0.0010206874167982,"EGFR/YAP1/SMAD3/TGFB2/COBL/ASS1/CLMP/SOX11/FGFR2/BCL2/PDGFC/FGF9/COL3A1/HLX/SMO/INSR/HOXA5/RCBTB2/SFRP1/GLI2/NKX2-2/DACT1/SIX2/PTK6/DCHS1/FOXE1/TGFB3/CBFA2T2/EXT1/TP63/SHOX2/GATA6/PDGFA/GLI3/ALX4/GATA4/SCT/KLF5/WLS/HOXA13/CDKN1A/TCF21/PDGFRA/RB1/FOXL1/RARRES2/IL6ST/SOX10/NOTCH1/TIGAR/WNT5A/EPHB3/HES1/NKX3-2/PKD1/WDR19/CDKN1C/RARB/BBS7/GLI1/ID2",61
"GO:0048012","GO:0048012","hepatocyte growth factor receptor signaling pathway","30/4762","60/18805",0.5,1.97448551028979,4.4024877643151,3.36999962648969e-05,0.00126899131942195,0.00104679143232246,"EGFR/NRP1/DDR2/EPHA3/MET/HGF/MUC20/ERBB4/EPHA4/EPHA6/FGFR2/NTRK3/STMN1/EPHA7/EPHA5/EPHB1/INSR/FGFR1/EPHA2/NTRK1/PDGFRA/NTRK2/MST1R/ERBB2/EPHB4/EPHB3/CSF1R/IGF1R/INSRR/PTPN1",30
"GO:0051402","GO:0051402","neuron apoptotic process","110/4762","309/18805",0.355987055016181,1.40578256396037,4.18816306180626,3.37647357717593e-05,0.00126899131942195,0.00104679143232246,"NQO1/TNFRSF21/TUBA1A/TMBIM1/CCND1/ERBB3/NRP1/DKK1/TGFB2/CASP4/CBLC/CLCF1/POU4F1/KCNB1/BTG2/SNCA/EPHA4/PTPRZ1/MYBL2/GRIK2/GDNF/NGFR/FZD1/EPHA7/DLX1/BCL2/SCN2A/GRID2/TOX3/DAXX/TFAP2A/SLC1A1/THRB/GPRASP3/NDP/ST8SIA2/CDK5R1/NEFL/NFATC4/AKT2/FAS/NTF3/MMP2/CASP8/CNTFR/SNCB/MYB/DNAJC5/PPARGC1A/GRM4/FGF2/SIX1/TGFB3/UNC5B/NR4A2/FBXO7/TP63/KDM2B/ARMCX5-GPRASP2/ATP13A2/GSK3A/PTK2B/CASP10/BOK/NAIP/PARP1/SEMA3E/TMBIM6/F2R/NTRK1/RETREG1/DRAXIN/COL6A3/PINK1/CITED1/CASP7/TRPC5/EGLN2/NTRK2/RB1/OXR1/NDNF/EPG5/MEF2C/RIPK1/SIX4/CIT/IL6ST/CRLF1/ADCY10/NTF4/CORO1A/CFLAR/LGMN/EGLN3/TERT/BID/SOD2/G6PD/BBC3/SARM1/CASP9/ARSG/KIF14/EGLN1/PRNP/NPPC/JAK2/GCLC/ADAM8",110
"GO:0016049","GO:0016049","cell growth","164/4762","492/18805",0.333333333333333,1.31632367352653,4.14022904830092,3.47446046418437e-05,0.00129809132371953,0.00107079603717124,"SFN/SOCS2/EGFR/CDH1/SGK1/YAP1/SMAD3/NRP1/TGFB2/NTN1/COBL/UNC13A/SYT17/SYT2/PAK6/KIF26A/FBP1/FOXP1/CDA/AUTS2/IGFBPL1/ITGA4/RGS4/DAB2/NRCAM/BCL11A/H3-3A/SH3GL2/CYFIP2/SYT4/GNG4/RIMS1/PLXNA4/MAP2/LPAR3/TMEM108/SEMA6D/RIMS2/FLRT3/DCC/PTPRJ/RNF157/EPHA7/DISC1/MAPT/OSGIN1/PAK5/BCL2/BARHL2/PRR5/CDKN2C/ALCAM/DCLK1/CCN3/LIMK1/NRG3/GJA1/IGFBP7/RERG/IGFBP4/SLITRK1/IGFBP5/NDN/CRYAB/AVPR1A/NRN1/PRDM11/ST8SIA2/CRABP2/DACT3/MAP1B/HPN/RGS2/SFRP1/SHTN1/CTTN/SLC25A33/CXCR4/TMEM196/VCL/PAPPA2/ADAM10/RARG/EXT1/KDM2B/PPARA/EAF2/GSK3A/SMURF1/PTK2B/LHX2/ITGB1/GATA4/MFSD2A/JADE1/H3-3B/SERPINE2/ARHGEF11/CSNK2A3/POSTN/CDKL5/SUPV3L1/COL14A1/DRAXIN/ENO1/NPR1/EMX1/SEMA4F/CDKN1A/FAM107A/TRPC5/SEMA6C/CPNE1/EGLN2/IST1/EDN1/BLTP1/TRIM46/SYT1/DDX49/RB1/SERTAD2/SH3BP4/SESN2/PRKG1/ATAD3A/SGK3/DCBLD2/ERBB2/EXOSC9/CEP43/SEMA7A/ADCY10/WNT5A/MMP14/SMARCA2/DCUN1D5/SPHK2/IL17RB/AURKA/OLFM1/PLAA/NRG1/EDN2/WASF1/SPG21/LAMB2/CHPT1/FHL1/CXCL12/G6PD/NAIF1/LLPH/PTCH2/KIF14/OSTN/FSTL4/TIAM1/FGF13/RGMA/CCAR2/NKX6-1/HDGFL2/PPARD",164
"GO:2001222","GO:2001222","regulation of neuron migration","27/4762","52/18805",0.519230769230769,2.05042726068556,4.41694659140906,3.49511810471454e-05,0.00129812798312751,0.00107082627753112,"RELN/PAX6/KIF26A/NTNG1/ERBB4/DRD2/TBC1D24/UNC5C/NEXMIF/PHACTR1/NRG3/GPR173/COL3A1/SCRT1/SHTN1/SCRT2/ARHGEF2/NTNG2/SRGAP2C/WDR62/IGSF10/ADGRG1/GNRH1/SOCS7/SRGAP2/PLAA/NKX6-1",27
"GO:0060411","GO:0060411","cardiac septum morphogenesis","35/4762","74/18805",0.472972972972973,1.86775656378764,4.3553509341076,3.54117009707048e-05,0.00130754081829842,0.00107859092891996,"ENG/NOTCH2/NRP1/TGFB2/PARVA/ROBO1/ROBO2/ZFPM2/SOX11/PROX1/FGFR2/FZD1/SOX4/NOS3/BMP4/SMO/TGFBR3/TBX20/DNAH11/TBX2/HEY2/GATA6/GATA4/TBX1/SMAD6/DHRS3/HEYL/NOG/FGFRL1/NOTCH1/HES1/RBM15/CHD7/EGLN1/RARB",35
"GO:0002064","GO:0002064","epithelial cell development","83/4762","221/18805",0.375565610859729,1.48309771361134,4.20679539062983,3.58915753725222e-05,0.00131755469129131,0.00108685137664161,"TJP2/FAT1/SFN/EPAS1/ST14/YAP1/F2RL1/GRHL2/NOTCH2/MARVELD2/MYD88/PAX6/MET/INSM1/MYO1E/PLCB1/CLDN3/BCL11B/PROX1/PPP1R16B/FOXA1/CDH2/SPINT2/TJP3/GJA1/BMP4/SMO/FLNB/CDH5/HOXA5/KDF1/WNT5B/NKX2-2/CXCR4/FRMD6/VCL/ACTA2/PDE4D/MYADM/RARG/TP63/SOX18/F11R/GSK3A/EPHA2/COL18A1/KLF5/GDF11/NTRK1/HOXA13/ONECUT1/SIX3/IL1B/ZDHHC21/CDKN1A/PDE2A/PDPK1/B4GALT1/AKR1B1/SIPA1L3/PLEC/AFDN/IL6ST/ABCA12/NOTCH1/WNT7B/TIGAR/TJP1/DNASE1L2/RILPL1/WNT5A/ESR1/PECAM1/NKX3-2/ONECUT2/STC1/LAMB2/AMPD2/RARB/PDGFB/NKX6-1/TNFRSF1A/MAGI1",83
"GO:0061326","GO:0061326","renal tubule development","46/4762","106/18805",0.433962264150943,1.71370440515718,4.29093551609453,3.68991264145662e-05,0.00134636284476434,0.00111061523363185,"TACSTD2/YAP1/NOTCH2/MTSS1/EYA1/GPC3/NPNT/GDNF/BCL2/FOXD1/LHX1/BMP4/GREB1L/SMO/ADAMTS16/LGR5/HOXA11/FMN1/SIX2/FGF2/SIX1/DCHS1/IRX3/GLI3/CTNNBIP1/HEYL/CITED1/PBX1/TCF21/BMP2/TMEM59L/MEF2C/WNK4/NOG/SIX4/FGF1/NOTCH1/WNT7B/STAT1/SLC22A1/KIF26B/HES1/PAX8/PKD1/AQP1/GZF1",46
"GO:0072009","GO:0072009","nephron epithelium development","52/4762","124/18805",0.419354838709677,1.65602010540434,4.26793504229652,3.71115586740817e-05,0.00134636284476434,0.00111061523363185,"TACSTD2/YAP1/NOTCH2/MTSS1/MYO1E/EYA1/GPC3/NPNT/GDNF/BCL2/FOXD1/PTPRO/LHX1/BMP4/GREB1L/SMO/ADAMTS16/HOXA11/FMN1/SIX2/FGF2/SIX1/DCHS1/IRX3/EXT1/GLI3/CTNNBIP1/HEYL/CITED1/PBX1/TCF21/EDN1/BMP2/TMEM59L/MEF2C/WNK4/NOG/SIX4/FGF1/NOTCH1/WNT7B/STAT1/SLC22A1/KIF26B/PECAM1/HES1/PAX8/LAMB2/PKD1/AQP1/GZF1/AMPD2",52
"GO:1902414","GO:1902414","protein localization to cell junction","51/4762","121/18805",0.421487603305785,1.66444233098809,4.26977429031665,3.73160433692998e-05,0.00134636284476434,0.00111061523363185,"TJP2/DSP/RELN/NPTX1/KIF5C/JAM3/NRXN1/LRRC7/ERBB4/BSN/CTNND1/NLGN1/MAP1A/NETO1/TMEM108/LHFPL4/VWC2/SLITRK3/MAPT/TJP3/NRXN2/MPP7/ZDHHC15/CDH5/ACTG1/VCL/LSR/ADAM10/GRIP1/KIF2C/F11R/KIF5A/NSG1/RAB27B/OGT/ZDHHC2/GRIP2/CACNG2/GPSM2/GPC4/TJP1/ERBB2/DLG3/WNT5A/PECAM1/PCLO/SCRIB/OLFM1/DLG5/STX3/GRIN2C",51
"GO:0072006","GO:0072006","nephron development","64/4762","161/18805",0.397515527950311,1.56977730010617,4.22803333488351,3.8062466987928e-05,0.00136549100319192,0.00112639405894897,"TACSTD2/YAP1/NOTCH2/MTSS1/MYO1E/ERBB4/EYA1/GPC3/NPNT/GDNF/ITGA3/PDGFD/BCL2/FOXD1/PTPRO/LHX1/BMP4/GREB1L/SMO/ADAMTS16/HOXA11/FMN1/SIX2/FGF2/SIX1/DCHS1/NOTCH3/ACTA2/IRX3/EXT1/GLI3/CTNNBIP1/ITGB3/HEYL/CITED1/PBX1/TCF21/PPP3CA/EDN1/PDGFRA/BMP2/TMEM59L/MEF2C/SULF1/WNK4/NOG/SIX4/FGF1/NOTCH1/WNT7B/STAT1/SLC22A1/KIF26B/PECAM1/HES1/CFLAR/PAX8/NID1/LAMB2/PKD1/AQP1/GZF1/AMPD2/PDGFB",64
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","85/4762","228/18805",0.37280701754386,1.47220410854941,4.17733460102659,3.97170734232695e-05,0.00141680000900861,0.0011687188777778,"FAT1/PHLDB2/AMOTL1/RAC2/FRMD4B/GSN/PARVA/UST/PAX6/JAM3/TRAF3IP2/CRB3/LRRC7/MAP7/WWC1/SPINT2/CYTH3/OPHN1/RHOBTB1/MYO18A/ANK1/GJA1/MTCL1/MPP7/EPHB1/PARD3B/CDH5/BRSK1/ALPK2/CARMIL2/MAP1B/SHTN1/AMOT/KIAA1614/LLGL2/BRSK2/MAP4/CAP2/PDLIM1/RHOU/KIF2C/FEZ1/TCF15/TCIRG1/PARVB/PATJ/LHX2/ITGB1/RHOJ/PARD6A/ARHGEF11/MISP/PTK7/ARF4/CRB1/PLK1/DYNLT1/SIPA1L3/MYH9/GPSM2/NDE1/KANK1/WNT7B/ANKFN1/KIF26B/DLG3/WNT5A/FRMD4A/MAD2L1/HES1/SYNE4/SCRIB/MAPRE1/CYP26B1/IGF1R/KAT5/DLG5/CAMSAP3/PKD1/AQP1/NDC80/SKA3/PARD3/FGF13/SPRY2",85
"GO:0031547","GO:0031547","brain-derived neurotrophic factor receptor signaling pathway","28/4762","55/18805",0.509090909090909,2.01038524684052,4.36975988847956,4.02024545978096e-05,0.00142605785578972,0.00117635567918369,"EGFR/DDR2/EPHA3/MET/ERBB4/EPHA4/EPHA6/FGFR2/NTRK3/EPHA7/EPHA5/EPHB1/NFATC4/INSR/FGFR1/EPHA2/NTRK1/PDGFRA/NTRK2/MST1R/ERBB2/VPS13A/EPHB4/EPHB3/CSF1R/IGF1R/INSRR/FSTL4",28
"GO:0010038","GO:0010038","response to metal ion","121/4762","347/18805",0.348703170028818,1.37701871322804,4.12786221352497,4.10052604396399e-05,0.00144555827560872,0.0011924415830672,"NQO1/EGFR/CDH1/TUBA1A/MT1E/TESMIN/KCNA1/ASS1/LOXL2/CAV1/NPTX1/FBP1/KCNB1/ABCC9/NRXN1/SNCA/SLC39A8/ITPR3/PCSK1/PLCG2/HCN1/CPNE8/KCNC2/NLGN1/NPC1/TNFRSF11B/CPNE4/MICU1/PRKAA2/ITPKB/NDRG1/MAPT/KCNK3/DRD2/CPNE2/BCL2/NEUROD2/DAXX/IMPA2/TH/TFAP2A/SLC1A1/NFATC4/PTGS2/CYBRD1/KCNC1/UROS/ASPH/LRRK2/MICU3/TXNIP/CASP8/KCNH1/KHK/ATP7B/THBS1/EIF2AK3/ADAM9/ATP13A2/GSK3A/PPP5C/PTK2B/TCIRG1/KCNMA1/ITPKA/ADCY7/RYR2/CALM1/CYBB/PARP1/SERPINF1/ANXA11/CARF/TNNT2/PPIF/ATP1A2/CPNE1/MT1A/PPP3CA/SLC11A2/P2RX7/ADGRV1/EDN1/CACNG2/SYT1/P2RX4/MT1F/MEF2C/ALAD/CUTA/LONP1/TIGAR/CAT/HMOX1/WNT5A/XRCC4/TFR2/MTF1/GIPR/LGMN/TERT/KCNMB2/P2RX5/SLC30A3/HNRNPD/PKLR/SOD2/PCNA/G6PD/PGAM2/AQP3/AQP1/NEK7/CASP9/NFATC2/BGLAP/ERCC1/ACTA1/PRNP/FECH/GCLC",121
"GO:0061333","GO:0061333","renal tubule morphogenesis","38/4762","83/18805",0.457831325301205,1.807962635928,4.29580018112006,4.14390319742127e-05,0.00144555827560872,0.0011924415830672,"TACSTD2/MTSS1/EYA1/GPC3/NPNT/GDNF/BCL2/FOXD1/LHX1/BMP4/GREB1L/SMO/ADAMTS16/LGR5/HOXA11/FMN1/SIX2/FGF2/SIX1/DCHS1/IRX3/GLI3/CTNNBIP1/CITED1/PBX1/TCF21/BMP2/TMEM59L/MEF2C/WNK4/NOG/SIX4/FGF1/KIF26B/HES1/PAX8/PKD1/GZF1",38
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","38/4762","83/18805",0.457831325301205,1.807962635928,4.29580018112006,4.14390319742127e-05,0.00144555827560872,0.0011924415830672,"TACSTD2/DKK1/ROBO1/ROBO2/HGF/JHY/TNFRSF11B/NTN4/GDNF/NGFR/APCDD1/LHX1/BMP4/SMO/RUNX2/FGFR1/SFRP1/HOXA11/SIX2/FGF2/SIX1/PRKCB/PDGFA/TBX1/MESP1/EDN1/SP6/BMP2/SULF1/NOG/SIX4/FGF1/CSF1/WNT5A/PAX9/PAX8/RSPO2/SNAI2",38
"GO:1990709","GO:1990709","presynaptic active zone organization","10/4762","12/18805",0.833333333333333,3.29080918381632,4.62244072248952,4.21799208165685e-05,0.00146331879140557,0.00120709223944697,"NRXN1/BSN/RIMS1/RIMS2/RIMS4/RIMS3/ERC2/PCLO/RAB3A/PCDH17",10
"GO:1903115","GO:1903115","regulation of actin filament-based movement","23/4762","42/18805",0.547619047619048,2.16253174936501,4.3920593217842,4.40018133550896e-05,0.00151818278428435,0.00125234956848423,"DSP/DSC2/DSG2/CAV1/ZEB2/ANK2/CACNA1C/KCNJ2/PDE4B/ADORA1/ACTA2/PDE4D/GATA4/MYLK2/RYR2/ATP1A2/SRI/JUP/ADCY10/STC1/BIN1/HCN4/FGF13",23
"GO:0048645","GO:0048645","animal organ formation","33/4762","69/18805",0.478260869565217,1.88863831419024,4.30626755351097,4.43332723410813e-05,0.00152130587805211,0.0012549258097464,"DKK1/ROBO1/ROBO2/EMP2/EYA1/RBM20/FGFR2/GDNF/BMP4/HOXA3/FGFR1/HOXA11/HAND2/FGF2/SIX1/EXT1/TP63/GATA6/AXIN2/GLI3/MESP1/BMP2/MEF2C/SULF1/NOG/FGF1/NOTCH1/WNT5A/NTF4/HES1/NKX3-2/PAX8/PIM1",33
"GO:0048588","GO:0048588","developmental cell growth","86/4762","232/18805",0.370689655172414,1.4638427059045,4.13964942469937,4.56086604239424e-05,0.00155661125360417,0.00128404922775344,"CDH1/NRP1/NTN1/COBL/UNC13A/SYT17/SYT2/PAK6/FOXP1/AUTS2/ITGA4/RGS4/NRCAM/BCL11A/SH3GL2/CYFIP2/SYT4/RIMS1/PLXNA4/MAP2/LPAR3/TMEM108/SEMA6D/RIMS2/FLRT3/DCC/RNF157/EPHA7/DISC1/MAPT/BARHL2/ALCAM/DCLK1/LIMK1/SLITRK1/NDN/NRN1/ST8SIA2/CRABP2/MAP1B/RGS2/SHTN1/CTTN/CXCR4/VCL/RARG/EXT1/PPARA/GSK3A/SMURF1/LHX2/ITGB1/GATA4/POSTN/CDKL5/COL14A1/DRAXIN/EMX1/SEMA4F/TRPC5/SEMA6C/CPNE1/IST1/EDN1/TRIM46/SYT1/PRKG1/SEMA7A/ADCY10/WNT5A/AURKA/OLFM1/PLAA/EDN2/WASF1/SPG21/LAMB2/CXCL12/G6PD/LLPH/OSTN/FSTL4/TIAM1/FGF13/RGMA/NKX6-1",86
"GO:0060485","GO:0060485","mesenchyme development","119/4762","342/18805",0.347953216374269,1.37405716797945,4.0652734953114,5.25583399766383e-05,0.00178415784200266,0.00147175249691232,"ENG/PHLDB2/YAP1/SMAD3/ERBB3/NRP1/DKK1/TGFB2/LOXL2/ROBO1/HMGA2/EPHA3/PAX6/ROBO2/EMP2/NCAM1/DAB2/HGF/ZFPM2/ERBB4/EPHA4/FOXA2/MARK1/SEMA6D/FGFR2/FOXA1/TCF7L2/GDNF/CDH2/BCL2/SEMA3D/FOXD1/SOX4/FGF9/NOS3/RBM24/BMP4/FUZ/SMO/TGFBR3/SEMA4B/ADAMTS5/HOXA5/DACT3/TWIST1/HPN/FGFR1/SFRP1/LRG1/TBX20/BNC2/EOMES/SIX2/GLIPR2/HAND2/SIX1/DCHS1/TBX2/TGFBR3L/ACTA2/TGFB3/MCRIP1/HEY2/EXT1/DAND5/AXIN2/PTEN/FAM83D/TCF15/RFLNB/GATA4/TBX1/MESP1/SEMA3E/GBX2/RANBP3L/WNT16/HEYL/KDM1A/IL1B/SEMA4F/KBTBD8/SEMA6C/TRIM62/TCF21/PTK7/EDN1/TCOF1/SP6/BMP2/MEF2C/NOG/APLF/SIX4/SOX10/NOTCH1/IL17RD/STAT1/POLR1B/SEMA7A/ELL3/MIR221/WNT5A/HES1/TMEM100/MIR21/OLFM1/NRG1/DLG5/S100A4/GCNT2/COL1A1/ACTA1/BCL9L/TIAM1/SNAI2/DLL3/ADAM8/SPRY2",119
"GO:0061001","GO:0061001","regulation of dendritic spine morphogenesis","24/4762","45/18805",0.533333333333333,2.10611787764245,4.3259462638574,5.35860610294404e-05,0.00180931759005287,0.00149250678285207,"RELN/KIF1A/PTPRD/EPHA4/NLGN1/PPFIA2/IL1RAPL1/GPRASP3/ZDHHC15/CDK5R1/LRRK2/ARC/ARMCX5-GPRASP2/ITPKA/NGEF/DTNBP1/ARHGAP33/LZTS3/LRP8/SRCIN1/CUX2/DNM3/TIAM1/TANC2",24
